Time,"LP_latitude, longitude805",lp_total_load_kW,trafo_preload_kW,lp_occupancy,storage_lp,storage_soc,trafo_loading_kW
2018-01-01 00:00:00,0.0,0.0,83.339,0.0,75.0,0.5083333833333333,158.339
2018-01-01 00:01:00,0.0,0.0,83.19839999999999,0.0,75.0,0.5166667658333283,158.1984
2018-01-01 00:02:00,0.0,0.0,83.0578,0.0,75.0,0.525000147499985,158.0578
2018-01-01 00:03:00,0.0,0.0,82.91720000000001,0.0,75.0,0.5333335283333036,157.9172
2018-01-01 00:04:00,0.0,0.0,82.7766,0.0,75.0,0.5416669083332841,157.7766
2018-01-01 00:05:00,0.0,0.0,82.636,0.0,75.0,0.5500002874999266,157.636
2018-01-01 00:06:00,0.0,0.0,82.4954,0.0,75.0,0.5583336658332311,157.49540000000002
2018-01-01 00:07:00,0.0,0.0,82.35480000000001,0.0,75.0,0.5666670433331978,157.3548
2018-01-01 00:08:00,0.0,0.0,82.2142,0.0,75.0,0.5750004199998268,157.2142
2018-01-01 00:09:00,0.0,0.0,82.0736,0.0,75.0,0.5833337958331182,157.0736
2018-01-01 00:10:00,0.0,0.0,81.933,0.0,75.0,0.5916671708330719,156.933
2018-01-01 00:11:00,0.0,0.0,82.09660000000001,0.0,75.0,0.600000544999688,157.09660000000002
2018-01-01 00:12:00,0.0,0.0,82.26020000000001,0.0,75.0,0.6083339183329668,157.2602
2018-01-01 00:13:00,0.0,0.0,82.4238,0.0,75.0,0.6166672908329083,157.4238
2018-01-01 00:14:00,0.0,0.0,82.5874,0.0,75.0,0.6250006624995125,157.5874
2018-01-01 00:15:00,0.0,0.0,82.751,0.0,75.0,0.6333340333327795,157.751
2018-01-01 00:16:00,0.0,0.0,82.91460000000001,0.0,75.0,0.6416674033327094,157.9146
2018-01-01 00:17:00,0.0,0.0,83.07820000000001,0.0,75.0,0.6500007724993023,158.0782
2018-01-01 00:18:00,0.0,0.0,83.2418,0.0,75.0,0.6583341408325584,158.2418
2018-01-01 00:19:00,0.0,0.0,83.4054,0.0,75.0,0.6666675083324776,158.4054
2018-01-01 00:20:00,0.0,0.0,83.569,0.0,75.0,0.67500087499906,158.56900000000002
2018-01-01 00:21:00,0.0,0.0,83.38250000000001,0.0,75.0,0.6833342408323059,158.3825
2018-01-01 00:22:00,0.0,0.0,83.196,0.0,75.0,0.6916676058322151,158.196
2018-01-01 00:23:00,0.0,0.0,83.0095,0.0,75.0,0.7000009699987878,158.0095
2018-01-01 00:24:00,0.0,0.0,82.823,0.0,75.0,0.7083343333320241,157.82299999999998
2018-01-01 00:25:00,0.0,0.0,82.6365,0.0,75.0,0.7166676958319241,157.6365
2018-01-01 00:26:00,0.0,0.0,82.45,0.0,75.0,0.7250010574984879,157.45
2018-01-01 00:27:00,0.0,0.0,82.2635,0.0,75.0,0.7333344183317155,157.2635
2018-01-01 00:28:00,0.0,0.0,82.077,0.0,75.0,0.741667778331607,157.077
2018-01-01 00:29:00,0.0,0.0,81.89049999999999,0.0,75.0,0.7500011374981626,156.89049999999997
2018-01-01 00:30:00,0.0,0.0,81.704,0.0,75.0,0.7583344958313821,156.704
2018-01-01 00:31:00,0.0,0.0,81.7705,0.0,75.0,0.7666678533312659,156.7705
2018-01-01 00:32:00,0.0,0.0,81.83699999999999,0.0,75.0,0.7750012099978139,156.837
2018-01-01 00:33:00,0.0,0.0,81.9035,0.0,75.0,0.7833345658310261,156.9035
2018-01-01 00:34:00,0.0,0.0,81.97,0.0,75.0,0.7916679208309029,156.97
2018-01-01 00:35:00,0.0,0.0,82.03649999999999,0.0,75.0,0.8000012749974441,157.0365
2018-01-01 00:36:00,0.0,0.0,82.103,0.0,74.99952187595846,0.8083345752057564,157.10252187595847
2018-01-01 00:37:00,0.0,0.0,82.1695,0.0,71.87453429784136,0.8163206537387256,154.04403429784136
2018-01-01 00:38:00,0.0,0.0,82.236,0.0,68.87975484797788,0.82397397820088,151.11575484797788
2018-01-01 00:39:00,0.0,0.0,82.3025,0.0,66.00975817466998,0.8313084133784455,148.31225817466998
2018-01-01 00:40:00,0.0,0.0,82.369,0.0,63.25934498308293,0.8383372463568356,145.62834498308294
2018-01-01 00:41:00,0.0,0.0,82.3289,0.0,60.62353261618665,0.8450732105915761,142.95243261618666
